identifier,asset_type,instruction,eligible_for_bounty,eligible_for_submission,availability_requirement,confidentiality_requirement,integrity_requirement,max_severity,system_tags,created_at,updated_at
customer-experience-center.de.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
glf2022.events.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:11:58 UTC,2025-09-08 07:11:58 UTC
cn-s-zevplp1.cn.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
emobility.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:07 UTC,2025-09-04 06:26:07 UTC
ee.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:06 UTC,2025-09-04 06:26:06 UTC
mobileapps.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:39 UTC,2025-09-08 07:17:39 UTC
iapp.cn.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:04 UTC,2025-09-08 07:12:04 UTC
analytics.factory-tour-stotz-kontakt.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-26 09:05:40 UTC,2025-03-26 09:05:40 UTC
ceqe.t2.genix.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
aeauh9zgw0.ae.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-26 09:05:40 UTC,2025-03-26 09:05:40 UTC
myportal.cn.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:56 UTC,2025-09-08 07:17:56 UTC
*.stratus.abb.com,WILDCARD,,false,true,,,,critical,,2023-11-29 07:29:54 UTC,2025-03-26 09:05:41 UTC
resource.evcharging.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-18 07:13:05 UTC,2025-08-18 07:13:05 UTC
customercare.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:15 UTC,2025-03-31 17:15:15 UTC
fletch2.elis.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:09 UTC,2025-09-04 06:26:09 UTC
cnxec-pm.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:15 UTC,2025-03-31 17:15:15 UTC
chargers.evcharging.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
il.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:04 UTC,2025-09-08 07:12:04 UTC
electrification-ebooks.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:07 UTC,2025-09-04 06:26:07 UTC
portal-cr01.abilityplatform02.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:29 UTC,2025-08-04 14:56:29 UTC
k2.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:37 UTC,2025-09-08 07:17:37 UTC
cm.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
formula-e-predictor.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:09 UTC,2025-09-04 06:26:09 UTC
crl.pki.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:39 UTC,2025-09-04 06:25:39 UTC
emea02.multiscan.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:07 UTC,2025-09-04 06:26:07 UTC
connect.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:15 UTC,2025-03-31 17:15:15 UTC
receiver-drives.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-18 07:13:05 UTC,2025-08-18 07:13:05 UTC
digital-safety-assessment.in.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:41 UTC,2025-09-04 06:25:41 UTC
electrification.iot.ability.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:23 UTC,2025-08-04 14:56:23 UTC
filetransfer.elis.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:09 UTC,2025-09-04 06:26:09 UTC
packages.optifact.robotics.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:28 UTC,2025-09-08 07:18:28 UTC
elcuscare.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:22 UTC,2025-08-04 14:56:22 UTC
elpc.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:07 UTC,2025-09-04 06:26:07 UTC
powerbi.smarterpro.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:29 UTC,2025-09-08 07:18:29 UTC
origin.ezlinkconnect.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:28 UTC,2025-09-08 07:18:28 UTC
*.motors.abb.com,WILDCARD,,false,true,,,,critical,,2023-11-29 07:33:39 UTC,2025-03-26 09:05:41 UTC
econfigure.de.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:41 UTC,2025-09-04 06:25:41 UTC
ch.welcome-configurator.mybuildings.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
http://newgateway.baldor.abb.com,URL,,false,true,,,,critical,,2025-09-18 08:47:19 UTC,2025-09-18 08:47:19 UTC
*.abb.at,WILDCARD,,false,true,,,,critical,,2023-11-29 07:35:05 UTC,2025-07-14 07:25:19 UTC
industry-care.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:06 UTC,2025-09-08 07:12:06 UTC
condition-monitoring.mining.ability.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:39 UTC,2025-09-04 06:25:39 UTC
motorizer.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:55 UTC,2025-09-08 07:17:55 UTC
enclosedswitches.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:07 UTC,2025-09-04 06:26:07 UTC
baldoreurope.com,URL,,false,true,,,,critical,,2025-09-18 07:05:42 UTC,2025-09-18 07:05:42 UTC
cn.shop.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:04 UTC,2025-08-04 14:58:04 UTC
iiot.automation.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:04 UTC,2025-09-08 07:12:04 UTC
nebula.sensor.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:24 UTC,2025-08-04 14:56:24 UTC
cstm.sites-pg.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
bolservices-qfe.it.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:02 UTC,2025-08-04 14:58:02 UTC
jira.au.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:36 UTC,2025-09-08 07:17:36 UTC
sensorfact.cloud,URL,,false,true,,,,critical,,2026-07-01 10:22:41 UTC,2026-07-01 10:22:41 UTC
au.inside.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:13 UTC,2025-03-31 17:15:13 UTC
motorsales.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:24 UTC,2025-08-04 14:56:24 UTC
portal-cr02.abilityplatform02.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:29 UTC,2025-08-04 14:56:29 UTC
hub.daas.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:23 UTC,2025-08-04 14:56:23 UTC
geo.cn.mybuildings.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:11:58 UTC,2025-09-08 07:11:58 UTC
cv.master.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
asiamotionchannelpartners.events.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:12 UTC,2025-03-31 17:15:12 UTC
*.br-automation.com,WILDCARD,,false,true,,,,critical,,2023-11-29 07:34:33 UTC,2025-07-14 07:25:19 UTC
mobileconnect.motion.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:54 UTC,2025-09-08 07:17:54 UTC
insp003.apps.in.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:35 UTC,2025-09-08 07:17:35 UTC
leanoffice.pl.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:37 UTC,2025-09-08 07:17:37 UTC
financeacademy.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:09 UTC,2025-09-04 06:26:09 UTC
iam.motion.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:04 UTC,2025-09-08 07:12:04 UTC
iec-lowvoltagemotors.salesconfigurator.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:04 UTC,2025-09-08 07:12:04 UTC
http://links.baldor.com,URL,,false,true,,,,critical,,2025-09-22 07:43:49 UTC,2025-09-22 07:43:49 UTC
gelfhttp.logging.electrificationtools.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:11:57 UTC,2025-09-08 07:11:57 UTC
pwbw-digital-ci01.abilityplatform02.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-18 07:13:05 UTC,2025-08-18 07:13:05 UTC
remote-expertise.powertrain.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:31 UTC,2025-09-08 07:18:31 UTC
code-analyzer.drives.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:38 UTC,2025-09-04 06:25:38 UTC
benelux.inside.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:02 UTC,2025-08-04 14:58:02 UTC
loreka.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:37 UTC,2025-09-08 07:17:37 UTC
guestsponsor.us.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:11:58 UTC,2025-09-08 07:11:58 UTC
myremotecare.cn.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:56 UTC,2025-09-08 07:17:56 UTC
ndes-connector.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:56 UTC,2025-09-08 07:17:56 UTC
mylearning-americas.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:56 UTC,2025-09-08 07:17:56 UTC
edmz.eai.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:06 UTC,2025-09-04 06:26:06 UTC
*.abb-drives.com,WILDCARD,,false,true,,,,critical,,2023-11-29 07:32:20 UTC,2025-08-18 07:14:48 UTC
mainapp.icare.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:24 UTC,2025-08-04 14:56:24 UTC
pki.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:29 UTC,2025-09-08 07:18:29 UTC
reportphishing.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:31 UTC,2025-09-08 07:18:31 UTC
instrumentationx.us.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:35 UTC,2025-09-08 07:17:35 UTC
pilot2.genix.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:29 UTC,2025-09-08 07:18:29 UTC
powertalk.campaigns.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:30 UTC,2025-09-08 07:18:30 UTC
location-security.in.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:37 UTC,2025-09-08 07:17:37 UTC
cuscare.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:15 UTC,2025-03-31 17:15:15 UTC
extvdesk.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:08 UTC,2025-09-04 06:26:08 UTC
mechanical-planner.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:39 UTC,2025-09-08 07:17:39 UTC
motorprojects.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:24 UTC,2025-08-04 14:56:24 UTC
access.iiot.automation.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-26 09:05:40 UTC,2025-03-26 09:05:40 UTC
insight.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:35 UTC,2025-09-08 07:17:35 UTC
download.digital.motion.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:15 UTC,2025-03-31 17:15:15 UTC
office.installation-partner.accept.wallbox.evcharging.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:57 UTC,2025-09-08 07:17:57 UTC
*.abb.com.cn,WILDCARD,"",false,true,,,,critical,,2022-07-19 15:27:26 UTC,2023-05-15 16:39:01 UTC
apim-gw.eu.mybuildings.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-26 09:08:13 UTC,2025-03-26 09:08:13 UTC
euc-eme-003.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:08 UTC,2025-09-04 06:26:08 UTC
azgm.genix.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:01 UTC,2025-08-04 14:58:01 UTC
ilhfa-zgw2.il.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:04 UTC,2025-09-08 07:12:04 UTC
edi.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:16 UTC,2025-03-31 17:15:16 UTC
rab-eu.rap.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:31 UTC,2025-09-08 07:18:31 UTC
tunnelgateway.eu.mybuildings.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:31 UTC,2025-09-08 07:18:31 UTC
codebeamer.robotics.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:38 UTC,2025-09-04 06:25:38 UTC
chaman.drives.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
cnbjs-zgw1.cn.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:38 UTC,2025-09-04 06:25:38 UTC
emea01.multiscan.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:07 UTC,2025-09-04 06:26:07 UTC
cucmemo01.it.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
cnpphv-scm.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:15 UTC,2025-03-31 17:15:15 UTC
autodiscover.baldor.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:01 UTC,2025-08-04 14:58:01 UTC
digital.motion.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:15 UTC,2025-03-31 17:15:15 UTC
eg.inside.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:06 UTC,2025-09-04 06:26:06 UTC
hhj.cniib-supplysynergy.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:23 UTC,2025-08-04 14:56:23 UTC
hcs-cu11-exe01.nl.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:03 UTC,2025-09-08 07:12:03 UTC
europe.transformerdesign.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:08 UTC,2025-09-04 06:26:08 UTC
datalyser-cems.qe.genix.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
motormate.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:55 UTC,2025-09-08 07:17:55 UTC
icl.smartmaster.measurementservice.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:12:04 UTC,2025-09-08 07:12:04 UTC
no.inside.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:57 UTC,2025-09-08 07:17:57 UTC
qrcode.motion.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-18 07:13:05 UTC,2025-08-18 07:13:05 UTC
genix.cust.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:11:58 UTC,2025-09-08 07:11:58 UTC
leveragecards.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:37 UTC,2025-09-08 07:17:37 UTC
mom.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:54 UTC,2025-09-08 07:17:54 UTC
reporting.digital.motion.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-18 07:13:05 UTC,2025-08-18 07:13:05 UTC
*.cylon.com,WILDCARD,"",false,true,,,,critical,,2022-07-19 15:28:21 UTC,2023-05-15 16:39:02 UTC
ex.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:08 UTC,2025-09-04 06:26:08 UTC
pass.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:29 UTC,2025-09-08 07:18:29 UTC
account.buildinglicense.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-26 09:05:40 UTC,2025-03-26 09:05:40 UTC
*.in.abb.com,WILDCARD,,false,true,,,,critical,,2023-11-29 07:28:12 UTC,2025-03-26 09:05:41 UTC
prod.spine.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:30 UTC,2025-09-08 07:18:30 UTC
cnpp-bol.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:15 UTC,2025-03-31 17:15:15 UTC
memdcelvpn-americas.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:39 UTC,2025-09-08 07:17:39 UTC
marketplace.ability.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:24 UTC,2025-08-04 14:56:24 UTC
cz.shop.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
oversea.uat.genix.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:28 UTC,2025-09-08 07:18:28 UTC
gateway.econfigure.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:11:57 UTC,2025-09-08 07:11:57 UTC
k8s.electrificationtools.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:37 UTC,2025-09-08 07:17:37 UTC
pr.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:30 UTC,2025-09-08 07:18:30 UTC
controltouch.eu.mybuildings.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:39 UTC,2025-09-04 06:25:39 UTC
em.drives.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:07 UTC,2025-09-04 06:26:07 UTC
insurance-risk-management.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:35 UTC,2025-09-08 07:17:35 UTC
sensorfact.dk,URL,,false,true,,,,critical,,2026-07-01 10:25:38 UTC,2026-07-01 10:25:38 UTC
customer-service.accept.wallbox.evcharging.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
hr.drives.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:23 UTC,2025-08-04 14:56:23 UTC
procure.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:30 UTC,2025-09-08 07:18:30 UTC
abbproducts.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-26 09:05:39 UTC,2025-03-26 09:05:39 UTC
no.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:57 UTC,2025-09-08 07:17:57 UTC
easyproweb.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:41 UTC,2025-09-04 06:25:41 UTC
mapp.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:24 UTC,2025-08-04 14:56:24 UTC
customizing.mybuildings.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
my-measurement-assistant.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:55 UTC,2025-09-08 07:17:55 UTC
ace.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-26 09:05:40 UTC,2025-03-26 09:05:40 UTC
americas.register-value-providers.robotics.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-26 09:05:40 UTC,2025-03-26 09:05:40 UTC
new.sitemanager.ability.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:24 UTC,2025-08-04 14:56:24 UTC
icare.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:23 UTC,2025-08-04 14:56:23 UTC
de.shop.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
ocppauth.accept.evcharging.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:56:24 UTC,2025-08-04 14:56:24 UTC
packlognow.robotics.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:29 UTC,2025-09-08 07:18:29 UTC
lct.fi.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:37 UTC,2025-09-08 07:17:37 UTC
niessenplasticinjection.es.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:57 UTC,2025-09-08 07:17:57 UTC
pnpabilityoi.genix.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:29 UTC,2025-09-08 07:18:29 UTC
knx-maintenance.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:37 UTC,2025-09-08 07:17:37 UTC
manufacturingservices.drives.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:38 UTC,2025-09-08 07:17:38 UTC
media.automate.events.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:39 UTC,2025-09-08 07:17:39 UTC
sensorfact.es,URL,,false,true,,,,critical,,2026-07-01 10:26:08 UTC,2026-07-01 10:26:08 UTC
bizel.it.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:02 UTC,2025-08-04 14:58:02 UTC
isreportingtool.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:36 UTC,2025-09-08 07:17:36 UTC
firealarm-configurator.eu.mybuildings.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:09 UTC,2025-09-04 06:26:09 UTC
eu.mybuildings.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:26:08 UTC,2025-09-04 06:26:08 UTC
*.cn.abb.com,WILDCARD,,false,true,,,,critical,,2023-11-29 07:31:28 UTC,2025-03-26 09:05:41 UTC
cnabbpeks0001.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:14 UTC,2025-03-31 17:15:14 UTC
mea.inside.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:38 UTC,2025-09-08 07:17:38 UTC
sensorfact.fi,URL,,false,true,,,,critical,,2026-07-01 10:26:35 UTC,2026-07-01 10:26:35 UTC
cust-pilot1.genix.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:40 UTC,2025-09-04 06:25:40 UTC
online.in.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:58 UTC,2025-09-08 07:17:58 UTC
cn-ftps01.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:14 UTC,2025-03-31 17:15:14 UTC
brand.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:02 UTC,2025-08-04 14:58:02 UTC
my.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:55 UTC,2025-09-08 07:17:55 UTC
myremotecare.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:56 UTC,2025-09-08 07:17:56 UTC
rbook.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:18:31 UTC,2025-09-08 07:18:31 UTC
discountguidance.robotics.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-04 06:25:41 UTC,2025-09-04 06:25:41 UTC
cndmx-ssm.abb.com.cn,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-31 17:15:15 UTC,2025-03-31 17:15:15 UTC
chbad-zgw0.ch.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
internal-vm.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:36 UTC,2025-09-08 07:17:36 UTC
lvsdata.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:38 UTC,2025-09-08 07:17:38 UTC
kubecost.electrificationtools.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-09-08 07:17:37 UTC,2025-09-08 07:17:37 UTC
analyzer-slim.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-03-26 09:05:41 UTC,2025-03-26 09:05:41 UTC
cloud.pomapps01.it.abb.com,URL,,false,true,not_defined,not_defined,not_defined,critical,,2025-08-04 14:58:03 UTC,2025-08-04 14:58:03 UTC
https://hub.electrification.us.abb.com/wcc/eh/,URL,"",false,false,,,,critical,,2024-01-22 07:09:43 UTC,2024-01-22 07:09:43 UTC
